d,target_lambda,gamma_times_d,instance,m_q,m_budget_eps,lambda_max,A_max,max_abs_phi,certified,observed,floor,rounding_noise,above_floor,informative,holds,holds_strict,ratio,m_over_lambda
500,40.0,19.409900959100924,32,10,12,40.07735556177131,63.559891207334715,0.2515118283749895,0.014527929946215077,1.8357658405576682e-05,1.6564527527407336e-13,8.282263763703668e-14,True,True,True,True,791.3825186877749,0.24951746091597732
500,40.0,19.409900959100924,32,15,12,40.07735556177131,63.559891207334715,0.2515118283749895,3.9247323661342857e-07,9.412787216334095e-11,1.6564527527407336e-13,8.282263763703668e-14,True,True,True,True,4169.575149137188,0.374276191373966
500,40.0,19.409900959100924,32,22,12,40.07735556177131,63.559891207334715,0.2515118283749895,1.783204905767514e-15,2.7700064464397656e-14,1.6564527527407336e-13,8.282263763703668e-14,False,False,True,False,0.06437547855021897,0.5489384140151501
500,40.0,19.409900959100924,32,33,12,40.07735556177131,63.559891207334715,0.2515118283749895,5.264100791386624e-32,3.069766663088558e-14,1.6564527527407336e-13,8.282263763703668e-14,False,False,True,False,1.7148211473800748e-18,0.8234076210227251
500,40.0,19.409900959100924,32,49,12,40.07735556177131,63.559891207334715,0.2515118283749895,2.3962717739484446e-61,1.3600232051658168e-14,1.6564527527407336e-13,8.282263763703668e-14,False,False,True,False,1.7619344764461475e-47,1.2226355584882889
500,40.0,19.409900959100924,33,2,12,41.56005830540779,94.49728324596506,0.38536639420836194,345.18948276151013,0.3820805682986837,2.6489921367556235e-13,1.3244960683778118e-13,True,True,True,True,903.4468418495056,0.048123127867213795
500,40.0,19.409900959100924,33,3,12,41.56005830540779,94.49728324596506,0.38536639420836194,176.49895826981705,0.3189551031711413,2.6489921367556235e-13,1.3244960683778118e-13,True,True,True,True,553.3661525243359,0.0721846918008207
500,40.0,19.409900959100924,33,4,12,41.56005830540779,94.49728324596506,0.38536639420836194,78.74292590747666,0.1866651274838132,2.6489921367556235e-13,1.3244960683778118e-13,True,True,True,True,421.8405814139275,0.09624625573442759
500,40.0,19.409900959100924,33,7,12,41.56005830540779,94.49728324596506,0.38536639420836194,2.9143157527889345,0.007142874890808171,2.6489921367556235e-13,1.3244960683778118e-13,True,True,True,True,408.00319161955787,0.1684309475352483
500,40.0,19.409900959100924,33,10,12,41.56005830540779,94.49728324596506,0.38536639420836194,0.029368700665709988,4.325317470882384e-05,2.6489921367556235e-13,1.3244960683778118e-13,True,True,True,True,678.9952613517326,0.240615639336069
500,40.0,19.409900959100924,33,15,12,41.56005830540779,94.49728324596506,0.38536639420836194,1.0452687625708254e-06,3.5959790700701433e-10,2.6489921367556235e-13,1.3244960683778118e-13,True,True,True,True,2906.770985600971,0.3609234590041035
500,40.0,19.409900959100924,33,22,12,41.56005830540779,94.49728324596506,0.38536639420836194,7.381736958646012e-15,4.446443213623752e-14,2.6489921367556235e-13,1.3244960683778118e-13,False,False,True,False,0.16601442105520697,0.5293544065393517
500,40.0,19.409900959100924,33,33,12,41.56005830540779,94.49728324596506,0.38536639420836194,4.594423564656895e-31,4.929390229335695e-14,2.6489921367556235e-13,1.3244960683778118e-13,False,False,True,False,9.32047038458154e-18,0.7940316098090276
500,40.0,19.409900959100924,33,49,12,41.56005830540779,94.49728324596506,0.38536639420836194,6.448572156318623e-60,2.2093438190040615e-14,2.6489921367556235e-13,1.3244960683778118e-13,False,False,True,False,2.918772578921438e-46,1.179016632746738
500,40.0,19.409900959100924,34,2,12,39.07094099455959,72.21091016472299,0.25513777657925657,248.40603033352394,0.2517938227249626,1.6364687382974807e-13,8.182343691487404e-14,True,True,True,True,986.5453713090525,0.05118893860986068
500,40.0,19.409900959100924,34,3,12,39.07094099455959,72.21091016472299,0.25513777657925657,123.32811323832019,0.20176201803361116,1.6364687382974807e-13,8.182343691487404e-14,True,True,True,True,611.2553514297978,0.07678340791479102
500,40.0,19.409900959100924,34,4,12,39.07094099455959,72.21091016472299,0.25513777657925657,52.94147077252495,0.11074336625296358,1.6364687382974807e-13,8.182343691487404e-14,True,True,True,True,478.0554588849533,0.10237787721972136
500,40.0,19.409900959100924,34,7,12,39.07094099455959,72.21091016472299,0.25513777657925657,1.6565906825648187,0.0033509983932658582,1.6364687382974807e-13,8.182343691487404e-14,True,True,True,True,494.357349109415,0.17916128513451238
500,40.0,19.409900959100924,34,10,12,39.07094099455959,72.21091016472299,0.25513777657925657,0.013253179718205601,1.5242123411751685e-05,1.6364687382974807e-13,8.182343691487404e-14,True,True,True,True,869.5100649813262,0.2559446930493034
500,40.0,19.409900959100924,34,15,12,39.07094099455959,72.21091016472299,0.25513777657925657,2.9446183553284385e-07,7.237738186560705e-11,1.6364687382974807e-13,8.182343691487404e-14,True,True,True,True,4068.4234210020372,0.3839170395739551
500,40.0,19.409900959100924,34,22,12,39.07094099455959,72.21091016472299,0.25513777657925657,9.802277322838282e-16,2.736699755701011e-14,1.6364687382974807e-13,8.182343691487404e-14,False,False,True,False,0.03581787626654503,0.5630783247084675
500,40.0,19.409900959100924,34,33,12,39.07094099455959,72.21091016472299,0.25513777657925657,1.7130985768303937e-32,3.0142555118573e-14,1.6364687382974807e-13,8.182343691487404e-14,False,False,True,False,5.683322366307395e-19,0.8446174870627012
500,40.0,19.409900959100924,34,49,12,39.07094099455959,72.21091016472299,0.25513777657925657,3.540030830301784e-62,1.3433698597964394e-14,1.6364687382974807e-13,8.182343691487404e-14,False,False,True,False,2.635187029459038e-48,1.2541289959415867
500,40.0,19.409900959100924,35,2,12,39.695650112377336,72.61456171879794,0.39803463540780865,253.70597983470412,0.39424259013923807,2.6900703886667543e-13,1.3450351943333771e-13,True,True,True,True,643.5275796689053,0.050383354204756765
500,40.0,19.409900959100924,35,3,12,39.695650112377336,72.61456171879794,0.39803463540780865,126.93280479597976,0.32600310102976804,2.6900703886667543e-13,1.3450351943333771e-13,True,True,True,True,389.3607281496051,0.07557503130713515
500,40.0,19.409900959100924,35,4,12,39.695650112377336,72.61456171879794,0.39803463540780865,55.04111865180077,0.18792914703496055,2.6900703886667543e-13,1.3450351943333771e-13,True,True,True,True,292.8822884592854,0.10076670840951353
500,40.0,19.409900959100924,35,7,12,39.695650112377336,72.61456171879794,0.39803463540780865,1.7995282512943234,0.006807107473130569,2.6900703886667543e-13,1.3450351943333771e-13,True,True,True,True,264.3601938705289,0.17634173971664868
500,40.0,19.409900959100924,35,10,12,39.695650112377336,72.61456171879794,0.39803463540780865,0.015288526550244545,3.854858158719443e-05,2.6900703886667543e-13,1.3450351943333771e-13,True,True,True,True,396.60412707178017,0.25191677102378385
500,40.0,19.409900959100924,35,15,12,39.695650112377336,72.61456171879794,0.39803463540780865,3.838210483461105e-07,2.818373867619073e-10,2.6900703886667543e-13,1.3450351943333771e-13,True,True,True,True,1361.8528498149813,0.3778751565356757
500,40.0,19.409900959100924,35,22,12,39.695650112377336,72.61456171879794,0.39803463540780865,1.5516054486543037e-15,4.50195436485501e-14,2.6900703886667543e-13,1.3450351943333771e-13,False,False,True,False,0.034465152751593356,0.5542168962523244
500,40.0,19.409900959100924,35,33,12,39.695650112377336,72.61456171879794,0.39803463540780865,3.7611364701823486e-32,4.984901380566953e-14,2.6900703886667543e-13,1.3450351943333771e-13,False,False,True,False,7.545056928999024e-19,0.8313253443784866
500,40.0,19.409900959100924,35,49,12,39.695650112377336,72.61456171879794,0.39803463540780865,1.2721246748635267e-61,2.225997164373439e-14,2.6900703886667543e-13,1.3450351943333771e-13,False,False,True,False,5.714853078986726e-48,1.2343921780165408
500,40.0,19.409900959100924,36,2,12,40.9104302799381,79.97829629275599,0.17291014507621275,287.7443845165459,0.17105178829108594,1.1440848268762238e-13,5.720424134381119e-14,True,True,True,True,1682.2062335114515,0.048887288310452505
500,40.0,19.409900959100924,36,3,12,40.9104302799381,79.97829629275599,0.17291014507621275,146.04579816225785,0.13972490567334978,1.1440848268762238e-13,5.720424134381119e-14,True,True,True,True,1045.2381231423774,0.07333093246567876
500,40.0,19.409900959100924,36,4,12,40.9104302799381,79.97829629275599,0.17291014507621275,64.53117320740489,0.07891670433124821,1.1440848268762238e-13,5.720424134381119e-14,True,True,True,True,817.7124698028329,0.09777457662090501
500,40.0,19.409900959100924,36,7,12,40.9104302799381,79.97829629275599,0.17291014507621275,2.2899253797183157,0.0032281206611556035,1.1440848268762238e-13,5.720424134381119e-14,True,True,True,True,709.3679636183635,0.17110550908658378
500,40.0,19.409900959100924,36,10,12,40.9104302799381,79.97829629275599,0.17291014507621275,0.02177473574080402,2.167543705869357e-05,1.1440848268762238e-13,5.720424134381119e-14,True,True,True,True,1004.5811617012181,0.24443644155226252
500,40.0,19.409900959100924,36,15,12,40.9104302799381,79.97829629275599,0.17291014507621275,6.880075039677636e-07,2.3499324708353697e-10,1.1440848268762238e-13,5.720424134381119e-14,True,True,True,True,2927.7756382641332,0.3666546623283938
500,40.0,19.409900959100924,36,22,12,40.9104302799381,79.97829629275599,0.17291014507621275,4.014844919092151e-15,1.9234613901630837e-14,1.1440848268762238e-13,5.720424134381119e-14,False,False,True,False,0.2087302058478931,0.5377601714149776
500,40.0,19.409900959100924,36,33,12,40.9104302799381,79.97829629275599,0.17291014507621275,1.8090003487133349e-31,2.1260770921571748e-14,1.1440848268762238e-13,5.720424134381119e-14,False,False,True,False,8.508630074546707e-18,0.8066402571224663
500,40.0,19.409900959100924,36,49,12,40.9104302799381,79.97829629275599,0.17291014507621275,1.5585857616648271e-60,9.43689570931383e-15,1.1440848268762238e-13,5.720424134381119e-14,False,False,True,False,1.6515873542255709e-46,1.1977385636060864
500,40.0,19.409900959100924,37,2,12,41.06774709663742,72.54945275300425,0.3596204291987584,261.9875242153271,0.3563969083706565,2.4569235534954714e-13,1.2284617767477357e-13,True,True,True,True,735.1004401611063,0.04870001744419425
500,40.0,19.409900959100924,37,3,12,41.06774709663742,72.54945275300425,0.3596204291987584,133.2130061446017,0.29631660440062196,2.4569235534954714e-13,1.2284617767477357e-13,True,True,True,True,449.5630827508298,0.07305002616629137
500,40.0,19.409900959100924,37,4,12,41.06774709663742,72.54945275300425,0.3596204291987584,59.000079315304134,0.17234257462249075,2.4569235534954714e-13,1.2284617767477357e-13,True,True,True,True,342.3418702229635,0.0974000348883885
500,40.0,19.409900959100924,37,7,12,41.06774709663742,72.54945275300425,0.3596204291987584,2.1153211902533933,0.006461535285666342,2.4569235534954714e-13,1.2284617767477357e-13,True,True,True,True,327.3712974911429,0.17045006105467986
500,40.0,19.409900959100924,37,10,12,41.06774709663742,72.54945275300425,0.3596204291987584,0.02040203148614926,3.84336224717452e-05,2.4569235534954714e-13,1.2284617767477357e-13,True,True,True,True,530.8381092921435,0.24350008722097125
500,40.0,19.409900959100924,37,15,12,41.06774709663742,72.54945275300425,0.3596204291987584,6.636529246102958e-07,3.213345700636694e-10,2.4569235534954714e-13,1.2284617767477357e-13,True,True,True,True,2065.3019825373885,0.36525013083145685
500,40.0,19.409900959100924,37,22,12,41.06774709663742,72.54945275300425,0.3596204291987584,4.057245162532419e-15,4.1244785364824565e-14,2.4569235534954714e-13,1.2284617767477357e-13,False,False,True,False,0.09836989395494886,0.5357001918861367
500,40.0,19.409900959100924,37,33,12,41.06774709663742,72.54945275300425,0.3596204291987584,1.9779136928005625e-31,4.5630166312093934e-14,2.4569235534954714e-13,1.2284617767477357e-13,False,False,True,False,4.3346624670888636e-18,0.8035502878292051
500,40.0,19.409900959100924,37,49,12,41.06774709663742,72.54945275300425,0.3596204291987584,1.9193330489377626e-60,2.0317081350640365e-14,2.4569235534954714e-13,1.2284617767477357e-13,False,False,True,False,9.446893556279767e-47,1.1931504273827591
500,40.0,19.409900959100924,38,2,12,39.83961974604377,70.89281629164326,0.32108377831852947,248.5675095074219,0.3173378944945254,2.1049828546892968e-13,1.0524914273446484e-13,True,True,True,True,783.2897167965237,0.050201282360347016
500,40.0,19.409900959100924,38,3,12,39.83961974604377,70.89281629164326,0.32108377831852947,124.57896126623612,0.25765211994436316,2.1049828546892968e-13,1.0524914273446484e-13,True,True,True,True,483.5161507428599,0.07530192354052052
500,40.0,19.409900959100924,38,4,12,39.83961974604377,70.89281629164326,0.32108377831852947,54.143914620757,0.14448163374412526,2.1049828546892968e-13,1.0524914273446484e-13,True,True,True,True,374.74600208802343,0.10040256472069403
500,40.0,19.409900959100924,38,7,12,39.83961974604377,70.89281629164326,0.32108377831852947,1.7878761833039283,0.004770622536641067,2.1049828546892968e-13,1.0524914273446484e-13,True,True,True,True,374.76789864887286,0.17570448826121457
500,40.0,19.409900959100924,38,10,12,39.83961974604377,70.89281629164326,0.32108377831852947,0.015398103397872598,2.4728165883891595e-05,2.1049828546892968e-13,1.0524914273446484e-13,True,True,True,True,622.6949248954699,0.2510064118017351
500,40.0,19.409900959100924,38,15,12,39.83961974604377,70.89281629164326,0.32108377831852947,3.97458005892301e-07,1.7020657105959458e-10,2.1049828546892968e-13,1.0524914273446484e-13,True,True,True,True,2335.150772487736,0.3765096177026026
500,40.0,19.409900959100924,38,22,12,39.83961974604377,70.89281629164326,0.32108377831852947,1.6793907572516294e-15,3.5138558729386205e-14,2.1049828546892968e-13,1.0524914273446484e-13,False,False,True,False,0.04779338760548432,0.5522141059638171
500,40.0,19.409900959100924,38,33,12,39.83961974604377,70.89281629164326,0.32108377831852947,4.3860971746912755e-32,3.902433931557425e-14,2.1049828546892968e-13,1.0524914273446484e-13,False,False,True,False,1.1239388677980321e-18,0.8283211589457258
500,40.0,19.409900959100924,38,49,12,39.83961974604377,70.89281629164326,0.32108377831852947,1.6599634966263332e-61,1.7263968032921184e-14,2.1049828546892968e-13,1.0524914273446484e-13,False,False,True,False,9.615190977305441e-48,1.229931417828502
500,40.0,19.409900959100924,39,2,12,39.963031992795976,118.43481136189257,0.3116761406587132,416.5159334345581,0.3082610939770793,2.05613304160579e-13,1.028066520802895e-13,True,True,True,True,1351.1790542906724,0.05004625275581028
500,40.0,19.409900959100924,39,3,12,39.963031992795976,118.43481136189257,0.3116761406587132,209.06297939938446,0.25137649676867685,2.05613304160579e-13,1.028066520802895e-13,True,True,True,True,831.6727382503449,0.07506937913371542
500,40.0,19.409900959100924,39,4,12,39.963031992795976,118.43481136189257,0.3116761406587132,91.03887763669388,0.14163494599948567,2.05613304160579e-13,1.028066520802895e-13,True,True,True,True,642.7712948541985,0.10009250551162056
500,40.0,19.409900959100924,39,7,12,39.963031992795976,118.43481136189257,0.3116761406587132,3.0317470883885083,0.004693570049369711,2.05613304160579e-13,1.028066520802895e-13,True,True,True,True,645.9362609908496,0.17516188464533597
500,40.0,19.409900959100924,39,10,12,39.963031992795976,118.43481136189257,0.3116761406587132,0.02641634507926188,2.3628581095891388e-05,2.05613304160579e-13,1.028066520802895e-13,True,True,True,True,1117.9827079779766,0.2502312637790514
500,40.0,19.409900959100924,39,15,12,39.963031992795976,118.43481136189257,0.3116761406587132,6.982110620089807e-07,1.3557333033986652e-10,2.05613304160579e-13,1.028066520802895e-13,True,True,True,True,5150.06203844552,0.3753468956685771
500,40.0,19.409900959100924,39,22,12,39.963031992795976,118.43481136189257,0.3116761406587132,3.0636862656513386e-15,3.447242491461111e-14,2.05613304160579e-13,1.028066520802895e-13,False,False,True,False,0.08887353510059565,0.550508780313913
500,40.0,19.409900959100924,39,33,12,39.963031992795976,118.43481136189257,0.3116761406587132,8.527667304163724e-32,3.8191672047105385e-14,2.05613304160579e-13,1.028066520802895e-13,False,False,True,False,2.2328604240332155e-18,0.8257631704708697
500,40.0,19.409900959100924,39,49,12,39.963031992795976,118.43481136189257,0.3116761406587132,3.5525669711341126e-61,1.6930901125533637e-14,2.05613304160579e-13,1.028066520802895e-13,False,False,True,False,2.0982740049060095e-47,1.2261331925173518
1000,40.0,18.97120976007136,0,2,12,40.91638999031414,41.91952007456281,0.10556655582884578,150.83850464169473,0.10485835100921721,3.0808688933348094e-14,1.5404344466674047e-14,True,True,True,True,1438.4977752361926,0.04888016759233761
1000,40.0,18.97120976007136,0,3,12,40.91638999031414,41.91952007456281,0.10556655582884578,76.56393035017287,0.08946886637585014,3.0808688933348094e-14,1.5404344466674047e-14,True,True,True,True,855.7605952950731,0.07332025138850641
1000,40.0,18.97120976007136,0,4,12,40.91638999031414,41.91952007456281,0.10556655582884578,33.833248072168224,0.054463641550617434,3.0808688933348094e-14,1.5404344466674047e-14,True,True,True,True,621.2079675341627,0.09776033518467522
1000,40.0,18.97120976007136,0,7,12,40.91638999031414,41.91952007456281,0.10556655582884578,1.2010620055950512,0.0024528783177626273,3.0808688933348094e-14,1.5404344466674047e-14,True,True,True,True,489.65413281918933,0.17108058657318162
1000,40.0,18.97120976007136,0,10,12,40.91638999031414,41.91952007456281,0.10556655582884578,0.011426974504908465,1.882158399187095e-05,3.0808688933348094e-14,1.5404344466674047e-14,True,True,True,True,607.1207667666962,0.24440083796168804
1000,40.0,18.97120976007136,0,15,12,40.91638999031414,41.91952007456281,0.10556655582884578,3.614524422563654e-07,2.766278178745196e-10,3.0808688933348094e-14,1.5404344466674047e-14,True,True,True,True,1306.6380851846318,0.36660125694253204
1000,40.0,18.97120976007136,0,22,12,40.91638999031414,41.91952007456281,0.10556655582884578,2.1129748618561897e-15,3.798350522998817e-14,3.0808688933348094e-14,1.5404344466674047e-14,True,False,False,False,0.0556287485597297,0.5376818435157137
1000,40.0,18.97120976007136,0,33,12,40.91638999031414,41.91952007456281,0.10556655582884578,9.549107046445602e-32,3.6692870963861424e-14,3.0808688933348094e-14,1.5404344466674047e-14,True,False,False,False,2.6024420536213852e-18,0.8065227652735706
1000,40.0,18.97120976007136,0,49,12,40.91638999031414,41.91952007456281,0.10556655582884578,8.264477006730488e-61,4.443667656062189e-14,3.0808688933348094e-14,1.5404344466674047e-14,True,False,False,False,1.8598323831567e-47,1.1975641060122715
1000,40.0,18.97120976007136,1,2,12,40.83414382715161,41.85163084473426,0.24223225448799446,150.3012418423884,0.24024938349264102,6.84452494681409e-14,3.422262473407045e-14,True,True,True,True,625.6051093966375,0.04897861966852729
1000,40.0,18.97120976007136,1,3,12,40.83414382715161,41.85163084473426,0.24223225448799446,76.21891277190575,0.2017425665988878,6.84452494681409e-14,3.422262473407045e-14,True,True,True,True,377.80283088916514,0.07346792950279094
1000,40.0,18.97120976007136,1,4,12,40.83414382715161,41.85163084473426,0.24223225448799446,33.6390235257751,0.11954611585608547,6.84452494681409e-14,3.422262473407045e-14,True,True,True,True,281.3895147063677,0.09795723933705458
1000,40.0,18.97120976007136,1,7,12,40.83414382715161,41.85163084473426,0.24223225448799446,1.1877243510386313,0.004874574702708051,6.84452494681409e-14,3.422262473407045e-14,True,True,True,True,243.65702106868844,0.17142516883984552
1000,40.0,18.97120976007136,1,10,12,40.83414382715161,41.85163084473426,0.24223225448799446,0.011216146204285122,3.3194779209017033e-05,6.84452494681409e-14,3.422262473407045e-14,True,True,True,True,337.8888629944062,0.24489309834263645
1000,40.0,18.97120976007136,1,15,12,40.83414382715161,41.85163084473426,0.24223225448799446,3.494103941139732e-07,3.9590092315577863e-10,6.84452494681409e-14,3.422262473407045e-14,True,True,True,True,882.5702939229764,0.3673396475139547
1000,40.0,18.97120976007136,1,22,12,40.83414382715161,41.85163084473426,0.24223225448799446,1.9933058896115874e-15,8.468226120328382e-14,6.84452494681409e-14,3.422262473407045e-14,True,False,False,False,0.023538647424949617,0.5387648163538002
1000,40.0,18.97120976007136,1,33,12,40.83414382715161,41.85163084473426,0.24223225448799446,8.643765213913005e-32,8.165690346118026e-14,6.84452494681409e-14,3.422262473407045e-14,True,False,False,False,1.058546778965511e-18,0.8081472245307003
1000,40.0,18.97120976007136,1,49,12,40.83414382715161,41.85163084473426,0.24223225448799446,7.028656466285835e-61,9.892087149410145e-14,6.84452494681409e-14,3.422262473407045e-14,True,False,False,False,7.105332130747501e-48,1.1999761818789187
1000,40.0,18.97120976007136,2,2,12,41.96825215566552,49.10204006676557,0.22760354595868018,181.05809243008952,0.2260635355787912,6.611378111642807e-14,3.3056890558214036e-14,True,True,True,True,800.916839447485,0.047655070136867955
1000,40.0,18.97120976007136,2,3,12,41.96825215566552,49.10204006676557,0.22760354595868018,92.99709291697032,0.19269673827891537,6.611378111642807e-14,3.3056890558214036e-14,True,True,True,True,482.60854723115955,0.07148260520530193
1000,40.0,18.97120976007136,2,4,12,41.96825215566552,49.10204006676557,0.22760354595868018,41.735959342742476,0.11706406681433053,6.611378111642807e-14,3.3056890558214036e-14,True,True,True,True,356.5223768360773,0.09531014027373591
1000,40.0,18.97120976007136,2,7,12,41.96825215566552,49.10204006676557,0.22760354595868018,1.5851171551858414,0.00522171223209858,6.611378111642807e-14,3.3056890558214036e-14,True,True,True,True,303.56271750134164,0.16679274547903786
1000,40.0,18.97120976007136,2,10,12,41.96825215566552,49.10204006676557,0.22760354595868018,0.016555070718983312,3.944816509451887e-05,6.611378111642807e-14,3.3056890558214036e-14,True,True,True,True,419.6664326291708,0.23827535068433978
1000,40.0,18.97120976007136,2,15,12,41.96825215566552,49.10204006676557,0.22760354595868018,6.341265029952245e-07,5.58921853244243e-10,6.611378111642807e-14,3.3056890558214036e-14,True,True,True,True,1134.5530673285696,0.35741302602650965
1000,40.0,18.97120976007136,2,22,12,41.96825215566552,49.10204006676557,0.22760354595868018,5.0389881263039025e-15,8.176792576364278e-14,6.611378111642807e-14,3.3056890558214036e-14,True,False,False,False,0.06162548553413879,0.5242057715055475
1000,40.0,18.97120976007136,2,33,12,41.96825215566552,49.10204006676557,0.22760354595868018,3.8309893494284572e-31,7.882583474838611e-14,6.611378111642807e-14,3.3056890558214036e-14,True,False,False,False,4.860068227196152e-18,0.7863086572583212
1000,40.0,18.97120976007136,2,49,12,41.96825215566552,49.10204006676557,0.22760354595868018,7.276483193905009e-60,9.556244684461035e-14,6.611378111642807e-14,3.3056890558214036e-14,True,False,False,False,7.6143751381093875e-47,1.167549218353265
1000,40.0,18.97120976007136,3,2,12,39.55762872039607,37.559962361146845,0.309707287595529,130.7836569430985,0.3069378448055515,8.615330671091215e-14,4.3076653355456074e-14,True,True,True,True,426.09166369155747,0.050559147873512254
1000,40.0,18.97120976007136,3,3,12,39.55762872039607,37.559962361146845,0.309707287595529,65.32300227352931,0.25570347028776524,8.615330671091215e-14,4.3076653355456074e-14,True,True,True,True,255.46388635248354,0.07583872181026838
1000,40.0,18.97120976007136,3,4,12,39.55762872039607,37.559962361146845,0.309707287595529,28.263292278259208,0.1494793521368017,8.615330671091215e-14,4.3076653355456074e-14,True,True,True,True,189.0782363867418,0.10111829574702451
1000,40.0,18.97120976007136,3,7,12,39.55762872039607,37.559962361146845,0.309707287595529,0.9152300109698737,0.005773813206270573,8.615330671091215e-14,4.3076653355456074e-14,True,True,True,True,158.51396265745146,0.17695701755729287
1000,40.0,18.97120976007136,3,10,12,39.55762872039607,37.559962361146845,0.309707287595529,0.007674088893939843,3.6397585068181915e-05,8.615330671091215e-14,4.3076653355456074e-14,True,True,True,True,210.84060603373348,0.2527957393675613
1000,40.0,18.97120976007136,3,15,12,39.55762872039607,37.559962361146845,0.309707287595529,1.8757266917357632e-07,3.5929142994106655e-10,8.615330671091215e-14,4.3076653355456074e-14,True,True,True,True,522.0627422266746,0.37919360905134186
1000,40.0,18.97120976007136,3,22,12,39.55762872039607,37.559962361146845,0.309707287595529,7.266522796088388e-16,1.0652589921278377e-13,8.615330671091215e-14,4.3076653355456074e-14,True,False,False,False,0.006821367244761413,0.5561506266086348
1000,40.0,18.97120976007136,3,33,12,39.55762872039607,37.559962361146845,0.309707287595529,1.6394187512787523e-32,1.0275114092905824e-13,8.615330671091215e-14,4.3076653355456074e-14,True,False,False,False,1.5955236471881561e-19,0.8342259399129521
1000,40.0,18.97120976007136,3,49,12,39.55762872039607,37.559962361146845,0.309707287595529,4.976581793997973e-62,1.2456702336294256e-13,8.615330671091215e-14,4.3076653355456074e-14,True,False,False,False,3.995103727812489e-49,1.2386991229010502
1000,40.0,18.97120976007136,4,2,12,40.34981334238812,46.69149415774414,0.147166364820519,165.7530759029549,0.14594943225186732,4.1466829969749597e-14,2.0733414984874798e-14,True,True,True,True,1135.6883911470934,0.049566524212367756
1000,40.0,18.97120976007136,4,3,12,40.34981334238812,46.69149415774414,0.147166364820519,83.58074601034814,0.12233050875528127,4.1466829969749597e-14,2.0733414984874798e-14,True,True,True,True,683.2371324274393,0.07434978631855163
1000,40.0,18.97120976007136,4,4,12,40.34981334238812,46.69149415774414,0.147166364820519,36.61619648576324,0.07218096876842837,4.1466829969749597e-14,2.0733414984874798e-14,True,True,True,True,507.28325084186173,0.09913304842473551
1000,40.0,18.97120976007136,4,7,12,40.34981334238812,46.69149415774414,0.147166364820519,1.251811803301417,0.002873988921212739,4.1466829969749597e-14,2.0733414984874798e-14,True,True,True,True,435.56598080871834,0.17348283474328713
1000,40.0,18.97120976007136,4,10,12,40.34981334238812,46.69149415774414,0.147166364820519,0.011307990033795694,1.864928770273222e-05,4.1466829969749597e-14,2.0733414984874798e-14,True,True,True,True,606.3497016102665,0.24783262106183876
1000,40.0,18.97120976007136,4,15,12,40.34981334238812,46.69149415774414,0.147166364820519,3.2170718856583786e-07,1.8985135685767318e-10,4.1466829969749597e-14,2.0733414984874798e-14,True,True,True,True,1694.5214081720453,0.3717489315927581
1000,40.0,18.97120976007136,4,22,12,40.34981334238812,46.69149415774414,0.147166364820519,1.5874640864018163e-15,5.112577028398846e-14,4.1466829969749597e-14,2.0733414984874798e-14,True,False,False,False,0.031050174453781824,0.5452317663360453
1000,40.0,18.97120976007136,4,33,12,40.34981334238812,46.69149415774414,0.147166364820519,5.387139176380055e-32,4.932165786897258e-14,4.1466829969749597e-14,2.0733414984874798e-14,True,False,False,False,1.0922461671283384e-18,0.817847649504068
1000,40.0,18.97120976007136,4,49,12,40.34981334238812,46.69149415774414,0.147166364820519,3.0259121739450262e-61,5.981326545168031e-14,4.1466829969749597e-14,2.0733414984874798e-14,True,False,False,False,5.058931578295932e-48,1.21437984320301
1000,40.0,18.97120976007136,5,2,12,38.69124290240348,41.40115422082278,0.2761018176476158,141.05882969656983,0.2731325063803351,7.460698725481052e-14,3.730349362740526e-14,True,True,True,True,516.4483406458637,0.051691283349177726
1000,40.0,18.97120976007136,5,3,12,38.69124290240348,41.40115422082278,0.2761018176476158,69.69812734558708,0.22372655981832767,7.460698725481052e-14,3.730349362740526e-14,True,True,True,True,311.5326468264829,0.07753692502376659
1000,40.0,18.97120976007136,5,4,12,38.69124290240348,41.40115422082278,0.2761018176476158,29.732434669007276,0.1273061807810923,7.460698725481052e-14,3.730349362740526e-14,True,True,True,True,233.55059814521732,0.10338256669835545
1000,40.0,18.97120976007136,5,7,12,38.69124290240348,41.40115422082278,0.2761018176476158,0.9053299724293961,0.004456788290226887,7.460698725481052e-14,3.730349362740526e-14,True,True,True,True,203.13506351976778,0.18091949172212204
1000,40.0,18.97120976007136,5,10,12,38.69124290240348,41.40115422082278,0.2761018176476158,0.006977831713053644,2.4993937066120075e-05,7.460698725481052e-14,3.730349362740526e-14,True,True,True,True,279.18097475376436,0.25845641674588865
1000,40.0,18.97120976007136,5,15,12,38.69124290240348,41.40115422082278,0.2761018176476158,1.437472558039061e-07,2.0047752347096548e-10,7.460698725481052e-14,3.730349362740526e-14,True,True,True,True,717.0242993585491,0.38768462511883295
1000,40.0,18.97120976007136,5,22,12,38.69124290240348,41.40115422082278,0.2761018176476158,4.244350269732153e-16,9.231504449758177e-14,7.460698725481052e-14,3.730349362740526e-14,True,False,False,False,0.004597679926204592,0.568604116840955
1000,40.0,18.97120976007136,5,33,12,38.69124290240348,41.40115422082278,0.2761018176476158,6.0626256433358737e-33,8.903988657493755e-14,7.460698725481052e-14,3.730349362740526e-14,True,False,False,False,6.808887428482357e-20,0.8529061752614325
